time,request_count,regular_vm_count,evictable_vm_count,lifetime_distribution,vcpu_distribution
0.8193749999627471,0.5,0.8,0.2,"[0.0033388372596792576, 0.0033388372596792576, 0.0033388372596792576, 0.0033388372596792576, 0.00012023099621298733]","[0.125, 0.125, 0.125, 0.125, 0.25]"
0.8193865739740431,0,0,0,"[0.0036323540484456186, 0.004008310395231206, 0.0036465809082678147, 0.003639452583744407, 0.003653679443566603, 0.00022769804480867945, 0.00022769804480867945, 0.00022769804480867945, 0.00022769804480867945, 0.0002555177250149074, 0.0002555177250149074, 0.01006702993065924, 0.010067029696540846, 0.010067027832958418, 0.010067027608204758, 0.01006702946242245, 0.010067020622111842, 0.010067029003550394, 0.010067027374086364, 5.341161150430212e-05, 5.341161150430212e-05]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.125, 0.125]"
0.8194097219966352,0,0,0,"[2.1157813173625713e-05, 2.1157813173625713e-05, 2.1157813173625713e-05, 2.1157813173625713e-05, 0.009219169581449702, 0.009219169581449702, 0.009219169581449702, 0.009219169581449702, 0.0028946528565299092, 0.00019494566794336219, 0.00458942575940217]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25]"
0.8194328704848886,0,0,0,[0.00011913003104722751],[0.25]
0.8194444444961846,0.375,1.0,0.0,"[1.6874064612113573e-05, 0.00011916658161110248, 0.00015698058881817123, 0.0005053234762448502]","[0.125, 0.125, 0.125, 0.125]"
0.8194560185074806,0,0,0,"[0.0001814350043866106, 0.0001814350043866106, 0.0001814350043866106, 0.0001814350043866106, 0.010065653145929604, 0.010065653145929604, 0.010065652443574418, 0.010065652443574418, 0.01006565291181121, 0.010065645232727842, 0.010065652677692813, 0.010065652209456023]","[0.125, 0.125, 0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8194675925187767,0.75,1.0,0.0,"[1.9163742518193397e-05, 1.9163742518193397e-05, 1.9163742518193397e-05, 0.00016508303316076228, 0.00016508303316076228, 0.00016508303316076228, 6.512372135990824e-05]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]"
0.8194907405413687,0.375,1.0,0.0,"[2.6715240723481836e-05, 0.000557638083866641, 0.000557638083866641, 0.00037365782856890024]","[0.125, 0.125, 0.125, 0.125]"
0.819502315018326,0.25,1.0,0.0,"[0.00015706927286631263, 0.0006794316049793635, 0.0006794316049793635]","[0.125, 0.25, 0.25]"
0.8195138890296221,0.375,1.0,0.0,"[0.00017188944489062564, 0.00017188944489062564, 0.0001549632374295098, 0.0001760970768794563]","[0.125, 0.125, 0.125, 0.125]"
0.8195370370522141,0.25,1.0,0.0,"[0.00043222068157194063, 0.00043222068157194063, 0.06731683560739271]","[0.125, 0.125, 0.125]"
0.8195486110635102,0.5,1.0,0.0,"[0.00015026052931723204, 0.00015026052931723204, 0.00015026052931723204, 0.00015026052931723204, 0.00039713976314692295]","[0.125, 0.125, 0.125, 0.125, 0.125]"
0.8195601850748062,0,0,0,[0.00012030338562081553],[0.125]
0.8195717590861022,0,0,0,[5.9362404781949175e-05],[0.125]
0.8195833335630596,0,0,0,[0.00015624063421797123],[0.125]
